id,tier,order,name,description,slot,facts,specialization,icon
1914,1,2,High Caliber,You have an increased critical hit chance against foes within the range threshold.,Major,Range Threshold|Number|https://render.guildwars2.com/file/9352ED3244417304995F26CB01AE76BB7E547052/156661.png|450|Critical Chance Increase|Percent|https://render.guildwars2.com/file/C2CEA567E0C43C199C782809544721AA12A6DF0A/2229323.png|15,38,https://render.guildwars2.com/file/BA01D09FE6ADFCF4BCC0B7BF061FC8A506BE4C4E/1012356.png
1915,3,0,Healing Prism,"When healing yourself, nearby allies are also healed. Gain healing power based on a portion of your power.",Minor,Recharge|Recharge|https://render.guildwars2.com/file/D767B963D120F077C3B163A05DC05A7317D7DB70/156651.png|10|Radius|Distance|https://render.guildwars2.com/file/B0CD8077991E4FB1622D2930337ED7F9B54211D5/156665.png|300|Number of Targets|Number|https://render.guildwars2.com/file/BBE8191A494B0352259C10EADFDACCE177E6DA5B/1770208.png|5|Healing|AttributeAdjust|https://render.guildwars2.com/file/D4347C52157B040943051D7E09DEAD7AF63D4378/156662.png|532|Healing|Attribute Conversion|BuffConversion|https://render.guildwars2.com/file/9B986DEADC035E58C364A1423975F5F538FC2202/2229321.png|13|Power|Healing,23,https://render.guildwars2.com/file/090D289158520416A4402EBE9C92257E1309020D/1012533.png
1916,3,2,Medical Dispersion Field,"While in combat, a percentage of healing you apply to yourself is stored by your Medical Dispersion Field. Each interval, stored healing is spent to heal nearby allies.",Major,Recharge|Recharge|https://render.guildwars2.com/file/D767B963D120F077C3B163A05DC05A7317D7DB70/156651.png|3|Healing|Percent|https://render.guildwars2.com/file/D4347C52157B040943051D7E09DEAD7AF63D4378/156662.png|33|Healing|Percent|https://render.guildwars2.com/file/D4347C52157B040943051D7E09DEAD7AF63D4378/156662.png|17|Healing|Percent|https://render.guildwars2.com/file/D4347C52157B040943051D7E09DEAD7AF63D4378/156662.png|7|Radius|Distance|https://render.guildwars2.com/file/B0CD8077991E4FB1622D2930337ED7F9B54211D5/156665.png|360|Number of Allied Targets|Number|https://render.guildwars2.com/file/BBE8191A494B0352259C10EADFDACCE177E6DA5B/1770208.png|5|Interval|Time|https://render.guildwars2.com/file/B75E91EB22E0DFCC1D08030204055946506D56F6/1770206.png|3,47,https://render.guildwars2.com/file/4B4FA8FEC9F830DC75F8D1532AE6490B09326D98/1012374.png
1917,1,0,Gyroscopic Acceleration,<c=@abilitytype>Well</c> abilities have an increased area of effect and grant superspeed to nearby allies on their first pulse. Your function gyro also grants superspeed to allies when cast.,Major,Apply Buff/Condition|Buff|https://render.guildwars2.com/file/E04392C3D8ED985125973AEB99D8460C483263F9/103458.png|5|Superspeed|Movement speed is greatly increased. Maximum duration: 10s|1|Apply Buff/Condition|Buff|https://render.guildwars2.com/file/E04392C3D8ED985125973AEB99D8460C483263F9/103458.png|2|Superspeed|Movement speed is greatly increased. Maximum duration: 10s|1|Apply Buff/Condition|Buff|https://render.guildwars2.com/file/E04392C3D8ED985125973AEB99D8460C483263F9/103458.png|2|Superspeed|Movement speed is greatly increased. Maximum duration: 10s|1|Radius|Distance|https://render.guildwars2.com/file/B0CD8077991E4FB1622D2930337ED7F9B54211D5/156665.png|360|Number of Allied Targets|Number|https://render.guildwars2.com/file/BBE8191A494B0352259C10EADFDACCE177E6DA5B/1770208.png|5,43,https://render.guildwars2.com/file/5B1EDB0BEF3301DDC43849E8EDE83DAC374DF6A5/1128518.png
1919,3,1,Deathly Chill,Chill deals damage over time.,Major,Apply Buff/Condition|Buff|https://render.guildwars2.com/file/79FF0046A5F9ADA3B4C4EC19ADB4CB124D5F0021/102848.png|8|Bleeding|Deals damage every second; stacks intensity.|1|Apply Buff/Condition|Buff|https://render.guildwars2.com/file/79FF0046A5F9ADA3B4C4EC19ADB4CB124D5F0021/102848.png|4|Bleeding|Deals damage every second; stacks intensity.|4,34,https://render.guildwars2.com/file/D13FB8FB29539EFD5E1FE81FF991E2222E38CA0F/1012577.png
1922,1,2,Shrouded Removal,Lose a condition when you enter shroud and every few seconds while you remain in shroud. Gain <c=@abilitytype>carapace</c> when removing conditions from yourself.,Major,Conditions Removed|Number|https://render.guildwars2.com/file/9352ED3244417304995F26CB01AE76BB7E547052/156661.png|1|Interval|Time|https://render.guildwars2.com/file/B75E91EB22E0DFCC1D08030204055946506D56F6/1770206.png|3|Apply Buff/Condition|Buff|https://render.guildwars2.com/file/DC38F4623BFE773E681E37A0EAE11A364D52AACE/1012567.png|10|Death's Carapace|Increased toughness per stack.|3,2,https://render.guildwars2.com/file/C9C61D671A41B6DEC4D845070215F4FC9832F3D4/1012559.png
1923,2,2,No Scope,Critical hits on foes within the range threshold have a chance to grant fury. Fury grants you ferocity.,Major,Recharge|Recharge|https://render.guildwars2.com/file/D767B963D120F077C3B163A05DC05A7317D7DB70/156651.png|8|Apply Buff/Condition|Buff|https://render.guildwars2.com/file/96D90DF84CAFE008233DD1C2606A12C1A0E68048/102842.png|4|Fury|Critical chance increased; stacks duration.|1|Range Threshold|Number|https://render.guildwars2.com/file/9352ED3244417304995F26CB01AE76BB7E547052/156661.png|450|Chance on Critical Hit|Percent|https://render.guildwars2.com/file/9352ED3244417304995F26CB01AE76BB7E547052/156661.png|100|AttributeAdjust|https://render.guildwars2.com/file/0658D833944E69E62E08EB18A0B5407F722125BC/2229320.png|150|CritDamage|Number of Targets|Number|https://render.guildwars2.com/file/BBE8191A494B0352259C10EADFDACCE177E6DA5B/1770208.png|5|Boon Radius|Distance|https://render.guildwars2.com/file/B0CD8077991E4FB1622D2930337ED7F9B54211D5/156665.png|360,38,https://render.guildwars2.com/file/BDE5F642B025FACD7B44D9599822CBF80DA6F257/1012359.png
1925,1,2,Zealous Scepter,Gain might when your Virtue skill 1 passive effect triggers; gain more might while wielding a scepter.,Major,Apply Buff/Condition|PrefixedBuff|https://render.guildwars2.com/file/2FA9DF9D6BC17839BBEA14723F1C53D645DDB5E1/102852.png|10|Might|Increased outgoing damage; stacks intensity.|2|Apply Buff/Condition|https://render.guildwars2.com/file/0E4C27902671FBCB33713E3677604B0880EF0D60/103034.png|Virtue of Justice|<c=@abilitytype>Virtue:</c> Burn foes every few attacks.<br><c=@abilitytype>Activate:</c> You and your allies inflict burning on the next attack.|Apply Buff/Condition|PrefixedBuff|https://render.guildwars2.com/file/2FA9DF9D6BC17839BBEA14723F1C53D645DDB5E1/102852.png|6|Might|Increased outgoing damage; stacks intensity.|2|Apply Buff/Condition|https://render.guildwars2.com/file/0E4C27902671FBCB33713E3677604B0880EF0D60/103034.png|Virtue of Justice|<c=@abilitytype>Virtue:</c> Burn foes every few attacks.<br><c=@abilitytype>Activate:</c> You and your allies inflict burning on the next attack.|Apply Buff/Condition|PrefixedBuff|https://render.guildwars2.com/file/2FA9DF9D6BC17839BBEA14723F1C53D645DDB5E1/102852.png|4|Might|Increased outgoing damage; stacks intensity.|2|Apply Buff/Condition|https://render.guildwars2.com/file/0E4C27902671FBCB33713E3677604B0880EF0D60/103034.png|Virtue of Justice|<c=@abilitytype>Virtue:</c> Burn foes every few attacks.<br><c=@abilitytype>Activate:</c> You and your allies inflict burning on the next attack.|Apply Buff/Condition|PrefixedBuff|https://render.guildwars2.com/file/2FA9DF9D6BC17839BBEA14723F1C53D645DDB5E1/102852.png|10|Might|Increased outgoing damage; stacks intensity.|1|Apply Buff/Condition|https://render.guildwars2.com/file/0E4C27902671FBCB33713E3677604B0880EF0D60/103034.png|Virtue of Justice|<c=@abilitytype>Virtue:</c> Burn foes every few attacks.<br><c=@abilitytype>Activate:</c> You and your allies inflict burning on the next attack.|Apply Buff/Condition|PrefixedBuff|https://render.guildwars2.com/file/2FA9DF9D6BC17839BBEA14723F1C53D645DDB5E1/102852.png|6|Might|Increased outgoing damage; stacks intensity.|1|Apply Buff/Condition|https://render.guildwars2.com/file/0E4C27902671FBCB33713E3677604B0880EF0D60/103034.png|Virtue of Justice|<c=@abilitytype>Virtue:</c> Burn foes every few attacks.<br><c=@abilitytype>Activate:</c> You and your allies inflict burning on the next attack.|Apply Buff/Condition|PrefixedBuff|https://render.guildwars2.com/file/2FA9DF9D6BC17839BBEA14723F1C53D645DDB5E1/102852.png|4|Might|Increased outgoing damage; stacks intensity.|1|Apply Buff/Condition|https://render.guildwars2.com/file/0E4C27902671FBCB33713E3677604B0880EF0D60/103034.png|Virtue of Justice|<c=@abilitytype>Virtue:</c> Burn foes every few attacks.<br><c=@abilitytype>Activate:</c> You and your allies inflict burning on the next attack.,42,https://render.guildwars2.com/file/AFB520780B6C135961D60A389450800F1A78660E/1012452.png
1926,3,0,Pure of Sight,Deal bonus strike damage based on your distance to the enemy.,Minor,Minimum Bonus Damage|Percent|https://render.guildwars2.com/file/61AA4919C4A7990903241B680A69530121E994C7/156657.png|5|Maximum Bonus Damage|Percent|https://render.guildwars2.com/file/61AA4919C4A7990903241B680A69530121E994C7/156657.png|15,27,https://render.guildwars2.com/file/0F1A24AA6542E9ECAF1DE84D96A84ED0A5ED9759/1012400.png
1927,2,0,Flow of Time,Gain alacrity for each clone you shatter.,Minor,Apply Buff/Condition|Buff|https://render.guildwars2.com/file/4FDAC2113B500104121753EF7E026E45C141E94D/1938787.png|1|Alacrity|Skills recharge faster.|1|Apply Buff/Condition|Buff|https://render.guildwars2.com/file/4FDAC2113B500104121753EF7E026E45C141E94D/1938787.png|2|Alacrity|Skills recharge faster.|1,40,https://render.guildwars2.com/file/54A00A0D36587A0245BD6400796CF130CE9970D7/1012484.png
1928,3,0,Bloody Roar,Deal increased strike damage while in berserk mode. Gain resistance when entering berserk mode.,Major,Damage Increase|Percent|https://render.guildwars2.com/file/61AA4919C4A7990903241B680A69530121E994C7/156657.png|10|Damage Increase|Percent|https://render.guildwars2.com/file/61AA4919C4A7990903241B680A69530121E994C7/156657.png|20|Apply Buff/Condition|Buff|https://render.guildwars2.com/file/50BAC1B8E10CFAB9E749A5D910D4A9DCF29EBB7C/961398.png|4|Resistance|Nondamaging conditions currently on you are ineffective; stacks duration.|1,18,https://render.guildwars2.com/file/382002B6265A4D4F5EC305BD09484B0CEC69ACC9/1029971.png
1929,3,0,Beyond the Veil,Take reduced condition damage while at or above the threshold of <c=@abilitytype>carapace</c> stacks.,Minor,Condition Damage Reduced|Percent|https://render.guildwars2.com/file/61AA4919C4A7990903241B680A69530121E994C7/156657.png|10|Carapace Threshold|Number|https://render.guildwars2.com/file/9352ED3244417304995F26CB01AE76BB7E547052/156661.png|10,2,https://render.guildwars2.com/file/6E57E54B98BD24A7049CFA48337F325C062D2360/1012569.png
1930,1,1,Sanguine Array,Gain might when you inflict bleeding on a foe.,Major,Apply Buff/Condition|Buff|https://render.guildwars2.com/file/2FA9DF9D6BC17839BBEA14723F1C53D645DDB5E1/102852.png|4|Might|Increased outgoing damage; stacks intensity.|1,38,https://render.guildwars2.com/file/0D44F9A20414755907FF6C91721AC49CB1AC5E30/1012355.png
1931,3,0,Last Rites,"As long as you are not downed, allies near you do not bleed out if they are downed. Gain healing power based on your current health.",Minor,Combat Only|NoData|https://render.guildwars2.com/file/9352ED3244417304995F26CB01AE76BB7E547052/156661.png|Healing Power above 75% Health|AttributeAdjust|https://render.guildwars2.com/file/9B986DEADC035E58C364A1423975F5F538FC2202/2229321.png|150|Healing|Healing Power below 75% Health|AttributeAdjust|https://render.guildwars2.com/file/9B986DEADC035E58C364A1423975F5F538FC2202/2229321.png|300|Healing|Healing Power below 50% Health|AttributeAdjust|https://render.guildwars2.com/file/9B986DEADC035E58C364A1423975F5F538FC2202/2229321.png|450|Healing|Apply Buff/Condition|Buff|https://render.guildwars2.com/file/FCCF489066E7F22BFECB5F165060E2A5C96B5AC9/1012545.png|9|Last Rites|You do not lose health while downed.|1|Radius|Distance|https://render.guildwars2.com/file/B0CD8077991E4FB1622D2930337ED7F9B54211D5/156665.png|300|Interval|Time|https://render.guildwars2.com/file/B75E91EB22E0DFCC1D08030204055946506D56F6/1770206.png|3,19,https://render.guildwars2.com/file/FCCF489066E7F22BFECB5F165060E2A5C96B5AC9/1012545.png
1932,3,0,Blighter's Boon,"Gain life force when you apply a boon to yourself or remove a boon from an enemy. If you are in reaper's shroud, gain health instead.",Major,Life Force|Percent|https://render.guildwars2.com/file/9352ED3244417304995F26CB01AE76BB7E547052/156661.png|1|Healing|AttributeAdjust|https://render.guildwars2.com/file/D4347C52157B040943051D7E09DEAD7AF63D4378/156662.png|165|Healing,34,https://render.guildwars2.com/file/14D43D5970C25B59DA6E750DB6DA057EF40B25F6/1012576.png
1933,1,0,Marauder's Resilience,Gain vitality based on a portion of your power. Damage is decreased from foes within the range threshold.,Major,Attribute Conversion|BuffConversion|https://render.guildwars2.com/file/CAE8B4C43FF9D203FA55016700420A0454DFFE02/2229325.png|7|Power|Vitality|Damage Reduced|Percent|https://render.guildwars2.com/file/61AA4919C4A7990903241B680A69530121E994C7/156657.png|10|Radius|Distance|https://render.guildwars2.com/file/B0CD8077991E4FB1622D2930337ED7F9B54211D5/156665.png|360,7,https://render.guildwars2.com/file/6EADF7BD91FA0F02C3CF954A131E4DE7A7174A4D/2128018.png
1935,1,2,Blood Moon,Daze enemies when you become a celestial avatar. Inflict bleeding on enemies you immobilize or disable.,Major,Recharge|Recharge|https://render.guildwars2.com/file/D767B963D120F077C3B163A05DC05A7317D7DB70/156651.png|8|Apply Buff/Condition|Buff|https://render.guildwars2.com/file/9AE125E930C92FEA0DD99E7EBAEDE4CF5EC556B6/433474.png|1|Daze|Unable to activate skills.|1|Radius|Distance|https://render.guildwars2.com/file/B0CD8077991E4FB1622D2930337ED7F9B54211D5/156665.png|300|Number of Targets|Number|https://render.guildwars2.com/file/BBE8191A494B0352259C10EADFDACCE177E6DA5B/1770208.png|5|Apply Buff/Condition|Buff|https://render.guildwars2.com/file/79FF0046A5F9ADA3B4C4EC19ADB4CB124D5F0021/102848.png|5|Bleeding|Deals damage every second; stacks intensity.|2|Apply Buff/Condition|Buff|https://render.guildwars2.com/file/79FF0046A5F9ADA3B4C4EC19ADB4CB124D5F0021/102848.png|8|Bleeding|Deals damage every second; stacks intensity.|1,5,https://render.guildwars2.com/file/65C6E74A0A26786A243867FB79C63DAF0650CEDB/1128532.png
1936,3,0,Excessive Energy,Strike damage dealt is increased while you have vigor.,Minor,Damage Increase|Percent|https://render.guildwars2.com/file/61AA4919C4A7990903241B680A69530121E994C7/156657.png|10,21,https://render.guildwars2.com/file/B9CAA4643E9B7BD8CF7D61F67CB7C2C8F3FCEE07/1012389.png
1938,2,0,Gathered Focus,Your concentration is increased. Gain additional concentration while above the health threshold.,Minor,AttributeAdjust|https://render.guildwars2.com/file/6574560606F6BA1B32E9CF0F6C9709D1C1F2D9A6/2207782.png|120|BoonDuration|AttributeAdjust|https://render.guildwars2.com/file/6574560606F6BA1B32E9CF0F6C9709D1C1F2D9A6/2207782.png|60|BoonDuration|Additional Concentration|AttributeAdjust|https://render.guildwars2.com/file/6574560606F6BA1B32E9CF0F6C9709D1C1F2D9A6/2207782.png|120|BoonDuration|Additional Concentration|AttributeAdjust|https://render.guildwars2.com/file/6574560606F6BA1B32E9CF0F6C9709D1C1F2D9A6/2207782.png|60|BoonDuration|Health Threshold|Percent|https://render.guildwars2.com/file/B0CD8077991E4FB1622D2930337ED7F9B54211D5/156665.png|90,48,https://render.guildwars2.com/file/410EF84D7D37FBE72E1D2AB026249E1050CD70AF/2207774.png
1940,3,1,Corrupter's Fervor,Inflicting a condition on a foe grants <c=@abilitytype>carapace</c>. Gain pulsing protection while at or above the <c=@abilitytype>carapace</c> threshold.,Major,Apply Buff/Condition|Buff|https://render.guildwars2.com/file/DC38F4623BFE773E681E37A0EAE11A364D52AACE/1012567.png|10|Death's Carapace|Increased toughness per stack.|1|Carapace Threshold|Number|https://render.guildwars2.com/file/9352ED3244417304995F26CB01AE76BB7E547052/156661.png|25|Interval|Time|https://render.guildwars2.com/file/B75E91EB22E0DFCC1D08030204055946506D56F6/1770206.png|3|Apply Buff/Condition|Buff|https://render.guildwars2.com/file/CD77D1FAB7B270223538A8F8ECDA1CFB044D65F4/102834.png|3|Protection|Incoming strike damage decreased by 33%; stacks duration.|1,2,https://render.guildwars2.com/file/64FF0B91380345FD2A12A1EE730448A966725E91/1012565.png
1941,3,0,Fragility,Deal increased strike damage for each stack of vulnerability on your target.,Minor,Damage Increase per Stack|Percent|https://render.guildwars2.com/file/61AA4919C4A7990903241B680A69530121E994C7/156657.png|0.5,10,https://render.guildwars2.com/file/DBA1050B30E4FBB4CEAFDF01217E7E07D4EF6459/1012497.png
1942,3,0,Stretched Time,Flow of Time now affects nearby allies. Grant alacrity to nearby allies when you summon a <c=@abilitytype>phantasm</c>.,Major,Apply Buff/Condition|Buff|https://render.guildwars2.com/file/4FDAC2113B500104121753EF7E026E45C141E94D/1938787.png|3|Alacrity|Skills recharge faster.|1|Apply Buff/Condition|Buff|https://render.guildwars2.com/file/4FDAC2113B500104121753EF7E026E45C141E94D/1938787.png|1|Alacrity|Skills recharge faster.|1|Radius|Distance|https://render.guildwars2.com/file/B0CD8077991E4FB1622D2930337ED7F9B54211D5/156665.png|360|Number of Targets|Number|https://render.guildwars2.com/file/BBE8191A494B0352259C10EADFDACCE177E6DA5B/1770208.png|5,40,https://render.guildwars2.com/file/1B7FF14574B92E6FFA71D03E3F0FEBE5FD4D2EB2/1012480.png
1943,2,2,Bulwark,Shield of Courage gains increased radius and duration.,Major,Radius Increase|Percent|https://render.guildwars2.com/file/9352ED3244417304995F26CB01AE76BB7E547052/156661.png|33|Duration Increase|Time|https://render.guildwars2.com/file/7B2193ACCF77E56C13E608191B082D68AA0FAA71/156659.png|2,27,https://render.guildwars2.com/file/2EA7776741C1A4213757DC139FED6B340C50E7AB/1012394.png
1944,2,2,Blast Shield,Explosive Entrance grants barrier. Gain vitality based on a percentage of your power.,Major,Attribute Conversion|BuffConversion|https://render.guildwars2.com/file/CAE8B4C43FF9D203FA55016700420A0454DFFE02/2229325.png|10|Power|Vitality|Barrier|AttributeAdjust|https://render.guildwars2.com/file/357922487919E8E84B914EAC13D5796DDDC42D14/1770209.png|1508|Healing|Barrier|AttributeAdjust|https://render.guildwars2.com/file/357922487919E8E84B914EAC13D5796DDDC42D14/1770209.png|340|Healing,6,https://render.guildwars2.com/file/1C2F7B7402980B65D12C60CA52510601ECCCC13C/2261503.png
1945,3,0,Beastly Warden,<c=@abilitytype>Beast</c> abilities taunt nearby foes.,Major,Recharge|Recharge|https://render.guildwars2.com/file/D767B963D120F077C3B163A05DC05A7317D7DB70/156651.png|20|Apply Buff/Condition|Buff|https://render.guildwars2.com/file/02EED459AD65FAF7DF32A260E479C625070841B9/1228472.png|2|Taunt|Involuntarily attack foes.|1|Radius|Distance|https://render.guildwars2.com/file/B0CD8077991E4FB1622D2930337ED7F9B54211D5/156665.png|240|Number of Targets|Number|https://render.guildwars2.com/file/BBE8191A494B0352259C10EADFDACCE177E6DA5B/1770208.png|5,32,https://render.guildwars2.com/file/EF61D1061135B1EC57FDFD94795ED125D43962E1/1012612.png
1946,2,1,Lock On,"Striking a stealthed foe triggers Invisible Analysis.<br>Disabling a foe triggers Controlled Analysis.<br><c=@reminder>Disables include stun, daze, knockback, pull, knockdown, sink, float, launch, taunt, and fear.</c>",Major,,21,https://render.guildwars2.com/file/CA19315C752AED07407344A15FA3DCDE47064473/1012382.png
1947,3,2,Big Boomer,Deal increased strike damage to foes with a lower health percentage than you. Hitting with an <c=@abilitytype>Explosion</c> heals you over a few seconds.,Major,Apply Buff/Condition|Buff|https://render.guildwars2.com/file/0122FE72473C12BA0661EABA18F5B83022066EDB/2261506.png|3|Big Boomer|1|Damage Increase|Percent|https://render.guildwars2.com/file/61AA4919C4A7990903241B680A69530121E994C7/156657.png|15|Damage Increase|Percent|https://render.guildwars2.com/file/61AA4919C4A7990903241B680A69530121E994C7/156657.png|10,6,https://render.guildwars2.com/file/0122FE72473C12BA0661EABA18F5B83022066EDB/2261506.png
1948,3,0,Hardy Conduit,<c=@abilitytype>Overloads</c> grant protection. Protection gains increased damage reduction.,Minor,Apply Buff/Condition|Buff|https://render.guildwars2.com/file/CD77D1FAB7B270223538A8F8ECDA1CFB044D65F4/102834.png|3|Protection|Incoming strike damage decreased by 33%; stacks duration.|1|Apply Buff/Condition|Buff|https://render.guildwars2.com/file/CD77D1FAB7B270223538A8F8ECDA1CFB044D65F4/102834.png|2|Protection|Incoming strike damage decreased by 33%; stacks duration.|1|Effectiveness Increased|Percent|https://render.guildwars2.com/file/B0CD8077991E4FB1622D2930337ED7F9B54211D5/156665.png|20,48,https://render.guildwars2.com/file/F61B0203A07CDF17A3613731EE93F6C09410E825/1029953.png
1949,1,2,Brawler's Tenacity,<c=@abilitytype>Physical</c> skills grant endurance when activated.,Major,Endurance Gained|Number|https://render.guildwars2.com/file/9352ED3244417304995F26CB01AE76BB7E547052/156661.png|10,7,https://render.guildwars2.com/file/EBE8476C463D73783639F51D7B7ED451F24107E1/1058548.png
1950,3,1,Ineptitude,"Interrupting a foe inflicts blind, and blinding a foe inflicts confusion.<br><c=@reminder>This trait can only activate on enemies with defiance bars once per interval.</c>",Major,Apply Buff/Condition|Buff|https://render.guildwars2.com/file/09770136BB76FD0DBE1CC4267DEED54774CB20F6/102837.png|5|Blinded|Next outgoing attack misses; stacks duration.|1|Apply Buff/Condition|Buff|https://render.guildwars2.com/file/289AA0A4644F0E044DED3D3F39CED958E1DDFF53/102880.png|5|Confusion|Damage received on skill activation; stacks intensity.|2|Apply Buff/Condition|Buff|https://render.guildwars2.com/file/289AA0A4644F0E044DED3D3F39CED958E1DDFF53/102880.png|2|Confusion|Damage received on skill activation; stacks intensity.|2|Interval|Time|https://render.guildwars2.com/file/B75E91EB22E0DFCC1D08030204055946506D56F6/1770206.png|3,1,https://render.guildwars2.com/file/0214C11C1C217134B2565C5201C70E9A653B2C06/1012516.png
1951,0,0,Hammer Proficiency,You can wield hammers.,Minor,,43,https://render.guildwars2.com/file/7EF96705D1BD149497FCACE3E1FD4D51F32F6F92/1770026.png
1952,1,0,Gale Song,Grant protection to nearby allies when you use a healing skill.,Major,Apply Buff/Condition|Buff|https://render.guildwars2.com/file/CD77D1FAB7B270223538A8F8ECDA1CFB044D65F4/102834.png|3|Protection|Incoming strike damage decreased by 33%; stacks duration.|1|Radius|Distance|https://render.guildwars2.com/file/B0CD8077991E4FB1622D2930337ED7F9B54211D5/156665.png|300,48,https://render.guildwars2.com/file/65ED3B2F3816172BC7E23598DA93A0731D6D0245/1029943.png
1954,2,0,Rapid Regeneration,Regenerate health while affected by swiftness or superspeed.,Major,Apply Buff/Condition|PrefixedBuff|https://render.guildwars2.com/file/D4347C52157B040943051D7E09DEAD7AF63D4378/156662.png|0||1|Apply Buff/Condition|https://render.guildwars2.com/file/20CFC14967E67F7A3FD4A4B8722B4CF5B8565E11/102836.png|Swiftness|Movement speed increased by 33%; stacks duration.|Apply Buff/Condition|PrefixedBuff|https://render.guildwars2.com/file/D4347C52157B040943051D7E09DEAD7AF63D4378/156662.png|0||1|Apply Buff/Condition|https://render.guildwars2.com/file/E04392C3D8ED985125973AEB99D8460C483263F9/103458.png|Superspeed|Movement speed is greatly increased. Maximum duration: 10s|Interval|Time|https://render.guildwars2.com/file/B75E91EB22E0DFCC1D08030204055946506D56F6/1770206.png|1,43,https://render.guildwars2.com/file/45FD994928E2247E2C80E42B3FF3B7F5EB280FC7/2983334.png
1955,3,2,Big Game Hunter,Striking an enemy tethered by your Spear of Justice inflicts vulnerability and increases strike damage dealt. Tether duration is increased.,Major,Damage Increase|Percent|https://render.guildwars2.com/file/61AA4919C4A7990903241B680A69530121E994C7/156657.png|20|Damage Increase|Percent|https://render.guildwars2.com/file/61AA4919C4A7990903241B680A69530121E994C7/156657.png|15|Apply Buff/Condition|Buff|https://render.guildwars2.com/file/3A394C1A0A3257EB27A44842DDEEF0DF000E1241/102850.png|10|Vulnerability|Damage and condition damage taken are increased; stacks intensity.|1|Duration Increase|Percent|https://render.guildwars2.com/file/7B2193ACCF77E56C13E608191B082D68AA0FAA71/156659.png|100|Duration Increase|Percent|https://render.guildwars2.com/file/7B2193ACCF77E56C13E608191B082D68AA0FAA71/156659.png|66,27,https://render.guildwars2.com/file/1F0205AD3EB24521C9E8FF69340AC8091B0E556F/1012398.png
1957,0,0,Staff Proficiency,You can wield a staff.,Minor,,7,https://render.guildwars2.com/file/43AB1E1E657DA26EFFC66AEB9E5A2F9E1407B1CC/1770030.png
1959,1,0,Function Gyro,"You gain access to the function gyro, which replaces your tool belt skill 5. Gain access to <c=@abilitytype>Gyro</c> skills.",Minor,,43,https://render.guildwars2.com/file/62D43252CCF835C6A32113E9BD450A5CAC2E3E1E/1128527.png
1960,2,1,Evasive Mirror,Reflect projectiles after a successful evasion.,Major,Recharge|Recharge|https://render.guildwars2.com/file/D767B963D120F077C3B163A05DC05A7317D7DB70/156651.png|1.5|Apply Buff/Condition|Buff|https://render.guildwars2.com/file/CED3F1AE9294F9C5045DA8017F25170CE87C0AE2/103726.png|2|Mirror|Reflects incoming projectiles.|1,1,https://render.guildwars2.com/file/34EDDCE436BD4A20F8F2B7674D24A5A53D56A4B9/1012502.png
1962,1,1,Latent Stamina,Grant vigor to nearby allies when attuning to water. Restore endurance to allies you grant vigor.,Major,Recharge|Recharge|https://render.guildwars2.com/file/D767B963D120F077C3B163A05DC05A7317D7DB70/156651.png|10|Apply Buff/Condition|Buff|https://render.guildwars2.com/file/58E92EBAF0DB4DA7C4AC04D9B22BCA5ECF0100DE/102843.png|3|Vigor|Endurance regeneration increased by 50%; stacks duration.|1|Endurance Gained|Number|https://render.guildwars2.com/file/9352ED3244417304995F26CB01AE76BB7E547052/156661.png|10|Radius|Distance|https://render.guildwars2.com/file/B0CD8077991E4FB1622D2930337ED7F9B54211D5/156665.png|240|Number of Allied Targets|Number|https://render.guildwars2.com/file/BBE8191A494B0352259C10EADFDACCE177E6DA5B/1770208.png|5,48,https://render.guildwars2.com/file/BA1F1D070867AC48FE57F876315657DDA25A044E/1029944.png
1963,3,1,Heavy Light,"Gain stability when disabling an enemy. Deal increased strike damage to disabled or defiant foes.<br><c=@reminder>Disables include stun, daze, knockback, pull, knockdown, sink, float, launch, taunt, and fear.</c>",Major,"Recharge|Recharge|https://render.guildwars2.com/file/D767B963D120F077C3B163A05DC05A7317D7DB70/156651.png|1|Apply Buff/Condition|Buff|https://render.guildwars2.com/file/3D3A1C2D6D791C05179AB871902D28782C65C244/415959.png|6|Stability|Cannot be knocked down, pushed back, pulled, launched, stunned, dazed, floated, sunk, feared, or taunted.|1|Damage Increase to Disabled Foes|Percent|https://render.guildwars2.com/file/61AA4919C4A7990903241B680A69530121E994C7/156657.png|15|Damage Increase to Defiant Foes|Percent|https://render.guildwars2.com/file/61AA4919C4A7990903241B680A69530121E994C7/156657.png|10",27,https://render.guildwars2.com/file/725424411D6131431FF9427BA77DCF3F2C5F7C2F/1012397.png
